Date,Stock,Price,Price_start,Value,name,industry
2023-01-03,UAL,37.21,37.21,0.0,Airline A,Airline
2023-01-04,UAL,39.72,37.21,0.06745498521902708,Airline A,Airline
2023-01-05,UAL,41.24,37.21,0.10830421929588822,Airline A,Airline
2023-01-06,UAL,42.24,37.21,0.1351787153990863,Airline A,Airline
2023-01-09,UAL,43.35,37.21,0.16500940607363612,Airline A,Airline
2023-01-10,UAL,45.75,37.21,0.22950819672131145,Airline A,Airline
2023-01-11,UAL,47.71,37.21,0.28218220908357966,Airline A,Airline
2023-01-12,UAL,51.3,37.21,0.3786616500940606,Airline A,Airline
2023-01-13,UAL,51.65,37.21,0.38806772373018,Airline A,Airline
2023-01-17,UAL,51.2,37.21,0.375974200483741,Airline A,Airline
2023-01-18,UAL,48.86,37.21,0.3130878796022574,Airline A,Airline
2023-01-19,UAL,48.37,37.21,0.2999193765116903,Airline A,Airline
2023-01-20,UAL,49.46,37.21,0.3292125772641763,Airline A,Airline
2023-01-23,UAL,49.28,37.21,0.3243751679656006,Airline A,Airline
2023-01-24,UAL,49.3,37.21,0.3249126578876645,Airline A,Airline
2023-01-25,UAL,50.28,37.21,0.3512496640687987,Airline A,Airline
2023-01-26,UAL,49.45,37.21,0.32894383230314433,Airline A,Airline
2023-01-27,UAL,48.73,37.21,0.3095941951088416,Airline A,Airline
2023-01-30,UAL,48.21,37.21,0.29561945713517873,Airline A,Airline
2023-01-31,UAL,48.96,37.21,0.3157753292125773,Airline A,Airline
2023-02-01,UAL,50.22,37.21,0.34963719430260676,Airline A,Airline
2023-02-02,UAL,52.31,37.21,0.4058048911582908,Airline A,Airline
2023-02-03,UAL,51.12,37.21,0.373824240795485,Airline A,Airline
2023-02-06,UAL,50.92,37.21,0.3684493415748455,Airline A,Airline
2023-02-07,UAL,50.75,37.21,0.3638806772373018,Airline A,Airline
2023-02-08,UAL,50.77,37.21,0.3644181671593658,Airline A,Airline
2023-02-09,UAL,49.82,37.21,0.3388873958613276,Airline A,Airline
2023-02-10,UAL,48.86,37.21,0.3130878796022574,Airline A,Airline
2023-02-13,UAL,49.19,37.21,0.3219564633163127,Airline A,Airline
2023-02-14,UAL,50.06,37.21,0.3453372749260952,Airline A,Airline
2023-02-15,UAL,49.91,37.21,0.34130610051061533,Airline A,Airline
2023-02-16,UAL,48.99,37.21,0.31658156409567323,Airline A,Airline
2023-02-17,UAL,49.63,37.21,0.33378124160172,Airline A,Airline
2023-02-22,UAL,48.78,37.21,0.3109379199140016,Airline A,Airline
2023-02-23,UAL,50.58,37.21,0.35931201289975806,Airline A,Airline
2023-02-24,UAL,50.21,37.21,0.34936844934157485,Airline A,Airline
2023-02-27,UAL,50.7,37.21,0.36253695243214196,Airline A,Airline
2023-02-28,UAL,51.96,37.21,0.39639881752217143,Airline A,Airline
2023-03-01,UAL,52.39,37.21,0.4079548508465466,Airline A,Airline
2023-03-02,UAL,52.56,37.21,0.4125235151840903,Airline A,Airline
2023-03-03,UAL,53.06,37.21,0.4259607632356894,Airline A,Airline
2023-03-06,UAL,52.44,37.21,0.40929857565170646,Airline A,Airline
2023-03-07,UAL,54.01,37.21,0.4514915345337274,Airline A,Airline
2023-03-08,UAL,54.26,37.21,0.4582101585595269,Airline A,Airline
2023-03-09,UAL,52.12,37.21,0.40069873689868307,Airline A,Airline
2023-03-10,UAL,50.97,37.21,0.3697930663800053,Airline A,Airline
2023-03-13,UAL,48.83,37.21,0.3122816447191614,Airline A,Airline
2023-03-14,UAL,46.21,37.21,0.24187046492878259,Airline A,Airline
2023-03-15,UAL,43.14,37.21,0.15936576189196452,Airline A,Airline
2023-03-16,UAL,43.59,37.21,0.17145928513840372,Airline A,Airline
2023-03-17,UAL,43.04,37.21,0.15667831228164467,Airline A,Airline
2023-03-20,UAL,43.09,37.21,0.15802203708680468,Airline A,Airline
2023-03-21,UAL,44.26,37.21,0.1894651975275463,Airline A,Airline
2023-03-22,UAL,42.82,37.21,0.15076592313894113,Airline A,Airline
2023-03-23,UAL,41.66,37.21,0.11959150765923127,Airline A,Airline
2023-03-24,UAL,41.36,37.21,0.11152915882827193,Airline A,Airline
2023-03-27,UAL,41.94,37.21,0.12711636656812675,Airline A,Airline
2023-03-28,UAL,42.41,37.21,0.13974737973662982,Airline A,Airline
2023-03-29,UAL,43.47,37.21,0.16823434560601983,Airline A,Airline
2023-03-30,UAL,43.71,37.21,0.17468422467078742,Airline A,Airline
2023-03-31,UAL,44.25,37.21,0.18919645256651435,Airline A,Airline
2023-04-03,UAL,43.35,37.21,0.16500940607363612,Airline A,Airline
2023-04-04,UAL,42.54,37.21,0.14324106423004565,Airline A,Airline
2023-04-05,UAL,42.03,37.21,0.12953507121741467,Airline A,Airline
2023-04-06,UAL,42.66,37.21,0.14646600376242933,Airline A,Airline
2023-04-10,UAL,43.13,37.21,0.1590970169309326,Airline A,Airline
2023-04-11,UAL,44.32,37.21,0.19107766729373823,Airline A,Airline
2023-04-12,UAL,41.44,37.21,0.11367911851652773,Airline A,Airline
2023-04-13,UAL,41.97,37.21,0.12792260145122272,Airline A,Airline
2023-04-14,UAL,41.67,37.21,0.1198602526202634,Airline A,Airline
2023-04-17,UAL,42.38,37.21,0.13894114485353404,Airline A,Airline
2023-04-18,UAL,43.04,37.21,0.15667831228164467,Airline A,Airline
2023-04-19,UAL,46.27,37.21,0.24348293469497453,Airline A,Airline
2023-04-20,UAL,44.89,37.21,0.20639613007256113,Airline A,Airline
2023-04-21,UAL,44.45,37.21,0.19457135178715404,Airline A,Airline
2023-04-24,UAL,43.93,37.21,0.18059661381349096,Airline A,Airline
2023-04-25,UAL,42.49,37.21,0.1418973394248858,Airline A,Airline
2023-04-26,UAL,42.1,37.21,0.13141628594463856,Airline A,Airline
2023-04-27,UAL,42.83,37.21,0.15103466809997304,Airline A,Airline
2023-04-28,UAL,43.8,37.21,0.17710292932007515,Airline A,Airline
2023-05-01,UAL,44.41,37.21,0.19349637194302594,Airline A,Airline
2023-05-02,UAL,44.53,37.21,0.19672131147540983,Airline A,Airline
2023-05-03,UAL,44.48,37.21,0.19537758667024982,Airline A,Airline
2023-05-04,UAL,42.92,37.21,0.15345337274926096,Airline A,Airline
2023-05-05,UAL,44.81,37.21,0.20424617038430531,Airline A,Airline
2023-05-08,UAL,45.86,37.21,0.23246439129266322,Airline A,Airline
2023-05-09,UAL,46.36,37.21,0.24590163934426226,Airline A,Airline
2023-05-10,UAL,45.52,37.21,0.22332706261757598,Airline A,Airline
2023-05-11,UAL,45.08,37.21,0.2115022843321687,Airline A,Airline
2023-05-12,UAL,45.08,37.21,0.2115022843321687,Airline A,Airline
2023-05-15,UAL,45.2,37.21,0.2147272238645526,Airline A,Airline
2023-05-16,UAL,45.35,37.21,0.21875839828003227,Airline A,Airline
2023-05-17,UAL,47.75,37.21,0.28325718892770757,Airline A,Airline
2023-05-18,UAL,48.13,37.21,0.2934694974469229,Airline A,Airline
2023-05-19,UAL,47.54,37.21,0.27761354474603595,Airline A,Airline
2023-05-22,UAL,47.41,37.21,0.27411986025262014,Airline A,Airline
2023-05-23,UAL,47.87,37.21,0.2864821284600913,Airline A,Airline
2023-05-24,UAL,46.66,37.21,0.2539639881752216,Airline A,Airline
2023-05-25,UAL,47.48,37.21,0.276001074979844,Airline A,Airline
2023-05-26,UAL,47.26,37.21,0.27008868583714046,Airline A,Airline
2023-05-31,UAL,47.47,37.21,0.2757323300188121,Airline A,Airline
2023-06-01,UAL,47.41,37.21,0.27411986025262014,Airline A,Airline
2023-06-02,UAL,48.5,37.21,0.3034130610051061,Airline A,Airline
2023-06-05,UAL,48.26,37.21,0.29696318194033855,Airline A,Airline
2023-06-06,UAL,48.79,37.21,0.31120666487503357,Airline A,Airline
2023-06-07,UAL,49.39,37.21,0.32733136253695244,Airline A,Airline
2023-06-08,UAL,49.87,37.21,0.3402311206664874,Airline A,Airline
2023-06-09,UAL,50.42,37.21,0.3550120935232465,Airline A,Airline
2023-06-12,UAL,51.31,37.21,0.37893039505509274,Airline A,Airline
2023-06-13,UAL,53.19,37.21,0.42945444772910496,Airline A,Airline
2023-06-14,UAL,53.35,37.21,0.43375436710561677,Airline A,Airline
2023-06-15,UAL,53.58,37.21,0.43993550120935226,Airline A,Airline
2023-06-16,UAL,53.5,37.21,0.43778554152109644,Airline A,Airline
2023-06-20,UAL,52.7,37.21,0.4162859446385381,Airline A,Airline
2023-06-21,UAL,52.85,37.21,0.42031711905401775,Airline A,Airline
2023-06-22,UAL,53.05,37.21,0.42569201827465725,Airline A,Airline
2023-06-23,UAL,52.65,37.21,0.41494221983337803,Airline A,Airline
2023-06-26,UAL,53.32,37.21,0.4329481322225208,Airline A,Airline
2023-06-27,UAL,56.03,37.21,0.5057780166621876,Airline A,Airline
2023-06-28,UAL,56.3,37.21,0.513034130610051,Airline A,Airline
2023-06-29,UAL,53.72,37.21,0.4436979306638,Airline A,Airline
2023-06-30,UAL,54.87,37.21,0.47460360118247774,Airline A,Airline
2023-07-03,UAL,55.06,37.21,0.4797097554420855,Airline A,Airline
2023-07-05,UAL,55.63,37.21,0.49502821822090837,Airline A,Airline
2023-07-06,UAL,54.42,37.21,0.4625100779360387,Airline A,Airline
2023-07-07,UAL,55.39,37.21,0.4885783391561408,Airline A,Airline
2023-07-10,UAL,56.33,37.21,0.5138403654931469,Airline A,Airline
2023-07-11,UAL,56.18,37.21,0.5098091910776672,Airline A,Airline
2023-07-12,UAL,55.4,37.21,0.4888470841171727,Airline A,Airline
2023-07-13,UAL,55.23,37.21,0.484278419779629,Airline A,Airline
2023-07-14,UAL,53.34,37.21,0.43348562214458486,Airline A,Airline
2023-07-17,UAL,53.33,37.21,0.43321687718355273,Airline A,Airline
2023-07-18,UAL,54.79,37.21,0.4724536414942219,Airline A,Airline
2023-07-19,UAL,54.8,37.21,0.47272238645525383,Airline A,Airline
2023-07-20,UAL,56.57,37.21,0.5202902445579145,Airline A,Airline
2023-07-21,UAL,57.61,37.21,0.5482397205052405,Airline A,Airline
2023-07-24,UAL,56.06,37.21,0.5065842515452835,Airline A,Airline
2023-07-25,UAL,54.22,37.21,0.45713517871539905,Airline A,Airline
2023-07-26,UAL,54.57,37.21,0.4665412523515184,Airline A,Airline
2023-07-27,UAL,53.26,37.21,0.43133566245632887,Airline A,Airline
2023-07-28,UAL,54.17,37.21,0.4557914539102392,Airline A,Airline
2023-07-31,UAL,54.31,37.21,0.45955388336468694,Airline A,Airline
2023-08-01,UAL,53.26,37.21,0.43133566245632887,Airline A,Airline
2023-08-02,UAL,52.67,37.21,0.4154797097554421,Airline A,Airline
2023-08-03,UAL,52.16,37.21,0.4017737167428109,Airline A,Airline
2023-08-04,UAL,52.37,37.21,0.40741736092448255,Airline A,Airline
2023-08-07,UAL,53.68,37.21,0.44262295081967207,Airline A,Airline
2023-08-08,UAL,54.86,37.21,0.4743348562214458,Airline A,Airline
2023-08-09,UAL,53.13,37.21,0.42784197796291323,Airline A,Airline
2023-08-10,UAL,52.95,37.21,0.4230045686643376,Airline A,Airline
2023-08-11,UAL,52.26,37.21,0.4044611663531308,Airline A,Airline
2023-08-14,UAL,52.31,37.21,0.4058048911582908,Airline A,Airline
2023-08-15,UAL,51.34,37.21,0.37973662993818874,Airline A,Airline
2023-08-16,UAL,50.72,37.21,0.3630744423542058,Airline A,Airline
2023-08-17,UAL,49.53,37.21,0.33109379199140015,Airline A,Airline
2023-08-18,UAL,49.1,37.21,0.319537758667025,Airline A,Airline
2023-08-21,UAL,49.63,37.21,0.33378124160172,Airline A,Airline
2023-08-22,UAL,49.43,37.21,0.3284063423810803,Airline A,Airline
2023-08-23,UAL,50.39,37.21,0.3542058586401505,Airline A,Airline
2023-08-24,UAL,49.4,37.21,0.32760010749798435,Airline A,Airline
2023-08-25,UAL,48.94,37.21,0.3152378392905132,Airline A,Airline
2023-08-28,UAL,49.19,37.21,0.3219564633163127,Airline A,Airline
2023-08-29,UAL,50.28,37.21,0.3512496640687987,Airline A,Airline
2023-08-30,UAL,50.1,37.21,0.3464122547702231,Airline A,Airline
2023-08-31,UAL,49.81,37.21,0.33861865090029564,Airline A,Airline
2023-09-01,UAL,49.72,37.21,0.33619994625100774,Airline A,Airline
2023-09-05,UAL,48.47,37.21,0.3026068261220102,Airline A,Airline
2023-09-06,UAL,48.34,37.21,0.29911314162859454,Airline A,Airline
2023-09-07,UAL,47.68,37.21,0.2813759742004837,Airline A,Airline
2023-09-08,UAL,47.44,37.21,0.27492609513571614,Airline A,Airline
2023-09-11,UAL,47.69,37.21,0.2816447191615156,Airline A,Airline
2023-09-12,UAL,47.6,37.21,0.2792260145122279,Airline A,Airline
2023-09-13,UAL,45.79,37.21,0.23058317656543934,Airline A,Airline
2023-09-14,UAL,45.42,37.21,0.22063961300725612,Airline A,Airline
2023-09-15,UAL,45.7,37.21,0.2281644719161516,Airline A,Airline
2023-09-18,UAL,44.63,37.21,0.1994087610857297,Airline A,Airline
2023-09-19,UAL,45.24,37.21,0.2158022037086805,Airline A,Airline
2023-09-20,UAL,44.36,37.21,0.19215264713786612,Airline A,Airline
2023-09-21,UAL,43.69,37.21,0.1741467347487234,Airline A,Airline
2023-09-22,UAL,43.07,37.21,0.15748454716474064,Airline A,Airline
2023-09-25,UAL,42.93,37.21,0.1537221177102929,Airline A,Airline
2023-09-26,UAL,42.65,37.21,0.14619725880139742,Airline A,Airline
2023-09-27,UAL,42.03,37.21,0.12953507121741467,Airline A,Airline
2023-09-28,UAL,42.31,37.21,0.13705993012631015,Airline A,Airline
2023-09-29,UAL,42.3,37.21,0.13679118516527805,Airline A,Airline
2023-10-02,UAL,41.62,37.21,0.11851652781510337,Airline A,Airline
2023-10-03,UAL,40.53,37.21,0.08922332706261758,Airline A,Airline
2023-10-04,UAL,41.41,37.21,0.11287288363343176,Airline A,Airline
2023-10-05,UAL,41.32,37.21,0.11045417898414403,Airline A,Airline
2023-10-06,UAL,41.82,37.21,0.12389142703574306,Airline A,Airline
2023-10-09,UAL,39.78,37.21,0.06906745498521903,Airline A,Airline
2023-10-10,UAL,40.39,37.21,0.08546089760816984,Airline A,Airline
2023-10-11,UAL,41.0,37.21,0.10185434023112064,Airline A,Airline
2023-10-12,UAL,39.82,37.21,0.07014243482934693,Airline A,Airline
2023-10-13,UAL,38.72,37.21,0.040580489115829024,Airline A,Airline
2023-10-16,UAL,39.53,37.21,0.06234883095941952,Airline A,Airline
2023-10-17,UAL,40.12,37.21,0.07820478366030628,Airline A,Airline
2023-10-18,UAL,36.24,37.21,-0.02606826122010209,Airline A,Airline
2023-10-19,UAL,36.03,37.21,-0.03171190540177371,Airline A,Airline
2023-10-20,UAL,35.09,37.21,-0.05697393173877983,Airline A,Airline
2023-10-23,UAL,35.38,37.21,-0.04918032786885241,Airline A,Airline
2023-10-24,UAL,35.14,37.21,-0.05563020693362,Airline A,Airline
2023-10-25,UAL,34.85,37.21,-0.06342381080354742,Airline A,Airline
2023-10-26,UAL,34.92,37.21,-0.06154259607632354,Airline A,Airline
2023-10-27,UAL,33.9,37.21,-0.08895458210158566,Airline A,Airline
2023-10-30,UAL,34.8,37.21,-0.06476753560870743,Airline A,Airline
2023-10-31,UAL,35.01,37.21,-0.05912389142703582,Airline A,Airline
2023-11-01,UAL,34.81,37.21,-0.06449879064767532,Airline A,Airline
2023-11-02,UAL,35.82,37.21,-0.03735554958344532,Airline A,Airline
2023-11-03,UAL,37.51,37.21,0.008062348830959343,Airline A,Airline
2023-11-06,UAL,36.76,37.21,-0.012093523246439206,Airline A,Airline
2023-11-07,UAL,37.03,37.21,-0.004837409298575644,Airline A,Airline
2023-11-08,UAL,38.04,37.21,0.022305831765654347,Airline A,Airline
2023-11-09,UAL,37.32,37.21,0.002956194571351772,Airline A,Airline
2023-11-10,UAL,37.99,37.21,0.020962106960494522,Airline A,Airline
2023-11-13,UAL,38.11,37.21,0.02418704649287822,Airline A,Airline
2023-11-14,UAL,39.38,37.21,0.05831765654393985,Airline A,Airline
2023-11-15,UAL,39.94,37.21,0.07336737436173063,Airline A,Airline
2023-11-16,UAL,39.28,37.21,0.05563020693362,Airline A,Airline
2023-11-17,UAL,39.76,37.21,0.068529965063155,Airline A,Airline
2023-11-20,UAL,40.02,37.21,0.07551733404998662,Airline A,Airline
2023-11-21,UAL,39.44,37.21,0.0599301263101316,Airline A,Airline
2023-11-22,UAL,39.8,37.21,0.06960494490728289,Airline A,Airline
2023-11-27,UAL,39.21,37.21,0.05374899220639613,Airline A,Airline
2023-11-28,UAL,38.96,37.21,0.04703036818059661,Airline A,Airline
2023-11-29,UAL,39.25,37.21,0.05482397205052403,Airline A,Airline
2023-11-30,UAL,39.4,37.21,0.0588551464660037,Airline A,Airline
2023-12-01,UAL,40.24,37.21,0.08142972319269016,Airline A,Airline
2023-12-04,UAL,40.52,37.21,0.08895458210158566,Airline A,Airline
2023-12-05,UAL,39.59,37.21,0.06396130072561146,Airline A,Airline
2023-12-06,UAL,40.93,37.21,0.09997312550389677,Airline A,Airline
2023-12-07,UAL,41.26,37.21,0.10884170921795208,Airline A,Airline
2023-12-08,UAL,40.97,37.21,0.10104810534802466,Airline A,Airline
2023-12-11,UAL,40.56,37.21,0.09002956194571356,Airline A,Airline
2023-12-12,UAL,41.1,37.21,0.10454178984144048,Airline A,Airline
2023-12-13,UAL,41.58,37.21,0.11744154797097547,Airline A,Airline
2023-12-14,UAL,43.59,37.21,0.17145928513840372,Airline A,Airline
2023-12-15,UAL,43.58,37.21,0.1711905401773716,Airline A,Airline
2023-12-18,UAL,42.33,37.21,0.13759742004837403,Airline A,Airline
2023-12-19,UAL,42.42,37.21,0.14001612469766195,Airline A,Airline
2023-12-20,UAL,41.18,37.21,0.10669174952969629,Airline A,Airline
2023-12-21,UAL,42.58,37.21,0.14431604407417353,Airline A,Airline
2023-12-22,UAL,42.55,37.21,0.14350980919107756,Airline A,Airline
2023-12-26,UAL,42.08,37.21,0.13087879602257452,Airline A,Airline
2023-12-27,UAL,41.73,37.21,0.12147272238645515,Airline A,Airline
2023-12-28,UAL,41.97,37.21,0.12792260145122272,Airline A,Airline
2023-12-29,UAL,41.26,37.21,0.10884170921795208,Airline A,Airline
2024-01-02,UAL,40.72,37.21,0.09432948132222516,Airline A,Airline
2023-01-03,AAL,12.74,12.74,0.0,Airline B,Airline
2023-01-04,AAL,13.59,12.74,0.06671899529042383,Airline B,Airline
2023-01-05,AAL,13.99,12.74,0.09811616954474098,Airline B,Airline
2023-01-06,AAL,14.18,12.74,0.11302982731554156,Airline B,Airline
2023-01-09,AAL,14.61,12.74,0.14678178963893243,Airline B,Airline
2023-01-10,AAL,15.19,12.74,0.19230769230769224,Airline B,Airline
2023-01-11,AAL,15.34,12.74,0.2040816326530612,Airline B,Airline
2023-01-12,AAL,16.83,12.74,0.3210361067503923,Airline B,Airline
2023-01-13,AAL,17.02,12.74,0.335949764521193,Airline B,Airline
2023-01-17,AAL,17.08,12.74,0.3406593406593405,Airline B,Airline
2023-01-18,AAL,16.64,12.74,0.30612244897959184,Airline B,Airline
2023-01-19,AAL,16.28,12.74,0.2778649921507065,Airline B,Airline
2023-01-20,AAL,16.34,12.74,0.28257456828885397,Airline B,Airline
2023-01-23,AAL,16.17,12.74,0.26923076923076933,Airline B,Airline
2023-01-24,AAL,16.02,12.74,0.2574568288854003,Airline B,Airline
2023-01-25,AAL,16.26,12.74,0.27629513343799067,Airline B,Airline
2023-01-26,AAL,16.61,12.74,0.303767660910518,Airline B,Airline
2023-01-27,AAL,16.43,12.74,0.2896389324960753,Airline B,Airline
2023-01-30,AAL,15.96,12.74,0.2527472527472528,Airline B,Airline
2023-01-31,AAL,16.14,12.74,0.2668759811616955,Airline B,Airline
2023-02-01,AAL,16.69,12.74,0.31004709576138156,Airline B,Airline
2023-02-02,AAL,17.06,12.74,0.3390894819466247,Airline B,Airline
2023-02-03,AAL,17.02,12.74,0.335949764521193,Airline B,Airline
2023-02-06,AAL,16.92,12.74,0.3281004709576139,Airline B,Airline
2023-02-07,AAL,16.96,12.74,0.3312401883830456,Airline B,Airline
2023-02-08,AAL,16.97,12.74,0.33202511773940335,Airline B,Airline
2023-02-09,AAL,16.66,12.74,0.30769230769230765,Airline B,Airline
2023-02-10,AAL,16.28,12.74,0.2778649921507065,Airline B,Airline
2023-02-13,AAL,16.51,12.74,0.2959183673469389,Airline B,Airline
2023-02-14,AAL,16.79,12.74,0.31789638932496067,Airline B,Airline
2023-02-15,AAL,16.8,12.74,0.3186813186813187,Airline B,Airline
2023-02-16,AAL,16.39,12.74,0.2864992150706437,Airline B,Airline
2023-02-17,AAL,16.36,12.74,0.2841444270015698,Airline B,Airline
2023-02-22,AAL,15.56,12.74,0.22135007849293564,Airline B,Airline
2023-02-23,AAL,15.87,12.74,0.2456828885400313,Airline B,Airline
2023-02-24,AAL,15.56,12.74,0.22135007849293564,Airline B,Airline
2023-02-27,AAL,15.63,12.74,0.22684458398744117,Airline B,Airline
2023-02-28,AAL,15.98,12.74,0.2543171114599686,Airline B,Airline
2023-03-01,AAL,16.03,12.74,0.2582417582417583,Airline B,Airline
2023-03-02,AAL,16.12,12.74,0.26530612244897966,Airline B,Airline
2023-03-03,AAL,16.36,12.74,0.2841444270015698,Airline B,Airline
2023-03-06,AAL,16.12,12.74,0.26530612244897966,Airline B,Airline
2023-03-07,AAL,16.36,12.74,0.2841444270015698,Airline B,Airline
2023-03-08,AAL,16.59,12.74,0.3021978021978022,Airline B,Airline
2023-03-09,AAL,15.88,12.74,0.24646781789638936,Airline B,Airline
2023-03-10,AAL,15.46,12.74,0.2135007849293564,Airline B,Airline
2023-03-13,AAL,14.85,12.74,0.1656200941915227,Airline B,Airline
2023-03-14,AAL,14.66,12.74,0.15070643642072212,Airline B,Airline
2023-03-15,AAL,13.86,12.74,0.08791208791208785,Airline B,Airline
2023-03-16,AAL,14.12,12.74,0.10832025117739395,Airline B,Airline
2023-03-17,AAL,13.98,12.74,0.09733124018838306,Airline B,Airline
2023-03-20,AAL,13.96,12.74,0.09576138147566723,Airline B,Airline
2023-03-21,AAL,14.37,12.74,0.12794348508634215,Airline B,Airline
2023-03-22,AAL,13.82,12.74,0.0847723704866562,Airline B,Airline
2023-03-23,AAL,13.63,12.74,0.06985871271585561,Airline B,Airline
2023-03-24,AAL,13.72,12.74,0.07692307692307696,Airline B,Airline
2023-03-27,AAL,13.94,12.74,0.09419152276295127,Airline B,Airline
2023-03-28,AAL,13.98,12.74,0.09733124018838306,Airline B,Airline
2023-03-29,AAL,14.35,12.74,0.1263736263736263,Airline B,Airline
2023-03-30,AAL,14.47,12.74,0.13579277864992154,Airline B,Airline
2023-03-31,AAL,14.75,12.74,0.15777080062794346,Airline B,Airline
2023-04-03,AAL,14.42,12.74,0.13186813186813184,Airline B,Airline
2023-04-04,AAL,14.16,12.74,0.11145996860282574,Airline B,Airline
2023-04-05,AAL,13.89,12.74,0.09026687598116172,Airline B,Airline
2023-04-06,AAL,14.01,12.74,0.09968602825745679,Airline B,Airline
2023-04-10,AAL,14.15,12.74,0.11067503924646782,Airline B,Airline
2023-04-11,AAL,14.32,12.74,0.1240188383045526,Airline B,Airline
2023-04-12,AAL,13.0,12.74,0.020408163265306107,Airline B,Airline
2023-04-13,AAL,12.95,12.74,0.01648351648351641,Airline B,Airline
2023-04-14,AAL,12.79,12.74,0.003924646781789555,Airline B,Airline
2023-04-17,AAL,13.1,12.74,0.028257456828885356,Airline B,Airline
2023-04-18,AAL,13.29,12.74,0.04317111459968594,Airline B,Airline
2023-04-19,AAL,13.63,12.74,0.06985871271585561,Airline B,Airline
2023-04-20,AAL,13.32,12.74,0.04552590266875982,Airline B,Airline
2023-04-21,AAL,13.4,12.74,0.05180533751962325,Airline B,Airline
2023-04-24,AAL,13.32,12.74,0.04552590266875982,Airline B,Airline
2023-04-25,AAL,12.84,12.74,0.00784929356357925,Airline B,Airline
2023-04-26,AAL,12.74,12.74,0.0,Airline B,Airline
2023-04-27,AAL,12.88,12.74,0.010989010989011033,Airline B,Airline
2023-04-28,AAL,13.64,12.74,0.07064364207221353,Airline B,Airline
2023-05-01,AAL,13.89,12.74,0.09026687598116172,Airline B,Airline
2023-05-02,AAL,13.77,12.74,0.08084772370486651,Airline B,Airline
2023-05-03,AAL,13.79,12.74,0.08241758241758233,Airline B,Airline
2023-05-04,AAL,13.51,12.74,0.060439560439560405,Airline B,Airline
2023-05-05,AAL,13.87,12.74,0.08869701726844575,Airline B,Airline
2023-05-08,AAL,14.36,12.74,0.12715855572998425,Airline B,Airline
2023-05-09,AAL,14.47,12.74,0.13579277864992154,Airline B,Airline
2023-05-10,AAL,14.34,12.74,0.1255886970172684,Airline B,Airline
2023-05-11,AAL,14.07,12.74,0.1043956043956044,Airline B,Airline
2023-05-12,AAL,14.02,12.74,0.10047095761381471,Airline B,Airline
2023-05-15,AAL,14.28,12.74,0.12087912087912081,Airline B,Airline
2023-05-16,AAL,14.2,12.74,0.11459968602825739,Airline B,Airline
2023-05-17,AAL,14.91,12.74,0.1703296703296703,Airline B,Airline
2023-05-18,AAL,15.05,12.74,0.18131868131868137,Airline B,Airline
2023-05-19,AAL,14.82,12.74,0.163265306122449,Airline B,Airline
2023-05-22,AAL,14.38,12.74,0.1287284144427002,Airline B,Airline
2023-05-23,AAL,14.07,12.74,0.1043956043956044,Airline B,Airline
2023-05-24,AAL,13.8,12.74,0.08320251177394038,Airline B,Airline
2023-05-25,AAL,14.38,12.74,0.1287284144427002,Airline B,Airline
2023-05-26,AAL,14.35,12.74,0.1263736263736263,Airline B,Airline
2023-05-31,AAL,14.78,12.74,0.1601255886970172,Airline B,Airline
2023-06-01,AAL,14.7,12.74,0.15384615384615377,Airline B,Airline
2023-06-02,AAL,14.87,12.74,0.16718995290423855,Airline B,Airline
2023-06-05,AAL,14.81,12.74,0.16248037676609106,Airline B,Airline
2023-06-06,AAL,14.93,12.74,0.17189952904238615,Airline B,Airline
2023-06-07,AAL,15.16,12.74,0.18995290423861852,Airline B,Airline
2023-06-08,AAL,15.3,12.74,0.20094191522762955,Airline B,Airline
2023-06-09,AAL,15.57,12.74,0.22213500784929358,Airline B,Airline
2023-06-12,AAL,16.02,12.74,0.2574568288854003,Airline B,Airline
2023-06-13,AAL,16.31,12.74,0.2802197802197801,Airline B,Airline
2023-06-14,AAL,16.59,12.74,0.3021978021978022,Airline B,Airline
2023-06-15,AAL,16.65,12.74,0.3069073783359496,Airline B,Airline
2023-06-16,AAL,16.48,12.74,0.293563579277865,Airline B,Airline
2023-06-20,AAL,16.32,12.74,0.28100470957613816,Airline B,Airline
2023-06-21,AAL,16.3,12.74,0.27943485086342235,Airline B,Airline
2023-06-22,AAL,16.36,12.74,0.2841444270015698,Airline B,Airline
2023-06-23,AAL,16.26,12.74,0.27629513343799067,Airline B,Airline
2023-06-26,AAL,16.44,12.74,0.29042386185243335,Airline B,Airline
2023-06-27,AAL,17.35,12.74,0.3618524332810048,Airline B,Airline
2023-06-28,AAL,17.55,12.74,0.3775510204081633,Airline B,Airline
2023-06-29,AAL,17.6,12.74,0.381475667189953,Airline B,Airline
2023-06-30,AAL,17.94,12.74,0.4081632653061225,Airline B,Airline
2023-07-03,AAL,18.1,12.74,0.4207221350078494,Airline B,Airline
2023-07-05,AAL,18.32,12.74,0.4379905808477237,Airline B,Airline
2023-07-06,AAL,17.88,12.74,0.4034536891679748,Airline B,Airline
2023-07-07,AAL,18.35,12.74,0.4403453689167976,Airline B,Airline
2023-07-10,AAL,18.57,12.74,0.4576138147566719,Airline B,Airline
2023-07-11,AAL,18.8,12.74,0.47566718995290425,Airline B,Airline
2023-07-12,AAL,18.57,12.74,0.4576138147566719,Airline B,Airline
2023-07-13,AAL,18.45,12.74,0.4481946624803767,Airline B,Airline
